,artist,date,venue,city,year,setlist,venue_alt,city_alt,tour_name,start,end,url,venue_capacity,avg_price,country
762,The Rolling Stones,1965-04-18,L’Olympia,Paris,1965,"['Everybody Needs Somebody to Love', 'Around and Around', 'Off the Hook', 'Time Is on My Side', 'Carol', ""It's All Over Now"", 'The Little Red Rooster', 'Route 66', 'The Last Time', ""I'm All Right"", 'Hey Crawdaddy']",L'Olympia Bruno Coquatrix,"Paris, France",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/lolympia-bruno-coquatrix-paris-france-23d6f41b.html,2000.0,5.5,France
763,The Rolling Stones,1965-04-23,Maurice Richard Arena,Montreal,1965,"['Everybody Needs Somebody to Love', 'Around and Around', 'Off the Hook', 'Time Is on My Side', 'Carol', ""It's All Over Now"", 'The Little Red Rooster', 'Route 66', 'Everybody Needs Somebody to Love', 'The Last Time', ""I'm All Right""]",Aréna Maurice-Richard,"Montreal, QC, Canada",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/arena-maurice-richard-montreal-qc-canada-33d6f419.html,5000.0,5.5,Canada
764,The Rolling Stones,1965-04-24,YMCA Auditorium,Ottawa,1965,,,,,,,,,5.5,Canada
765,The Rolling Stones,1965-04-25,Maple Leaf Gardens,Toronto,1965,,,,,,,,16000.0,5.5,Canada
766,The Rolling Stones,1965-04-26,Treasure Island Gardens,London,1965,,,,,,,,,5.5,United Kingdom
767,The Rolling Stones,1965-04-29,Palace Theatre,Albany,1965,"['The Last Time', 'I Wanna Be Your Man', 'Not Fade Away']",Palace Theatre,"Albany, NY, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/palace-theatre-albany-ny-4bc72fa6.html,,5.5,United States
768,The Rolling Stones,1965-04-29,Palace Theatre,Albany,1965,"['The Last Time', 'I Wanna Be Your Man', 'Not Fade Away']",Palace Theatre,"Albany, NY, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/palace-theatre-albany-ny-4bc72fa6.html,,5.5,United States
769,The Rolling Stones,1965-04-30,Memorial Auditorium,Worcester,1965,,,,,,,,,5.5,United States
770,The Rolling Stones,1965-05-01,Academy Of Music,New York City,1965,,,,,,,,3000.0,5.5,United States
771,The Rolling Stones,1965-05-01,Convention Hall,Philadelphia,1965,,,,,,,,,5.5,United States
772,The Rolling Stones,1965-05-04,"Hanner Gymnasium, Georgia Southern College",Statesboro,1965,['The Last Time'],Hanner Gymnasium,"Statesboro, GA, USA",North American Tour 1965,7:00 PM,,https://www.setlist.fm/setlist/the-rolling-stones/1965/hanner-gymnasium-statesboro-ga-5bc72f90.html,,5.0,United States
773,The Rolling Stones,1965-05-06,Jack Russell Stadium,Clearwater,1965,,,,,,,,,5.5,United States
774,The Rolling Stones,1965-05-07,Legion Field Stadium,Birmingham,1965,,,,,,,,83000.0,5.5,United Kingdom
775,The Rolling Stones,1965-05-08,Coliseum,Jacksonville,1965,,,,,,,,,5.5,United States
776,The Rolling Stones,1965-05-09,Arie Crown Theatre,Chicago,1965,,,,,,,,4400.0,5.5,United States
777,The Rolling Stones,1965-05-14,New Civic Auditorium,San Francisco,1965,,,,,,,,,5.5,United States
778,The Rolling Stones,1965-05-15,Swing Auditorium,San Bernardino,1965,,,,,,,,10000.0,5.5,United States
779,The Rolling Stones,1965-05-16,Civic Auditorium,Long Beach,1965,"['Everybody Needs Somebody to Love', 'Around and Around', 'Off the Hook', 'The Little Red Rooster', 'Time Is on My Side', ""I'm All Right"", 'Pain in My Heart', 'The Last Time']",Long Beach Arena,"Long Beach, CA, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/long-beach-arena-long-beach-ca-5bf7efb0.html,6200.0,5.5,United States
780,The Rolling Stones,1965-05-17,Community Concourse,San Diego,1965,"['Play With Fire', 'Congratulations', 'The Little Red Rooster', 'The Last Time', 'Time Is on My Side', 'Mona', 'Off the Hook', 'Good Times, Bad Times', 'Tell Me', ""It's All Over Now""]",Community Concourse,"San Diego, CA, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/community-concourse-san-diego-ca-53c72f85.html,,5.5,United States
781,The Rolling Stones,1965-05-21,Civic Auditorium,San Jose,1965,"[""(I Can't Get No) Satisfaction""]",San Jose Civic Auditorium,"San Jose, CA, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/san-jose-civic-auditorium-san-jose-ca-73c72e79.html,3000.0,5.5,United States
782,The Rolling Stones,1965-05-22,"Ratcliffe Stadium, Fresno City College",Fresno,1965,"['Road Runner', 'Everybody Needs Somebody to Love', 'The Last Time']",Ratcliffe Stadium,"Fresno, CA, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/ratcliffe-stadium-fresno-ca-7bc72e78.html,,5.5,United States
783,The Rolling Stones,1965-05-22,Memorial Auditorium,Sacramento,1965,"['Road Runner', 'Everybody Needs Somebody to Love', 'The Last Time']",Ratcliffe Stadium,"Fresno, CA, USA",North American Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/ratcliffe-stadium-fresno-ca-7bc72e78.html,3400.0,5.5,United States
784,The Rolling Stones,1965-05-29,Academy Of Music,New York City,1965,,,,,,,,3000.0,5.5,United States
785,The Rolling Stones,1965-05-29,Academy Of Music,New York City,1965,,,,,,,,3000.0,5.5,United States
786,The Rolling Stones,1965-05-29,Academy Of Music,New York City,1965,,,,,,,,3000.0,5.5,United States
787,The Rolling Stones,1965-06-15,Odeon Theatre,Glasgow,1965,,,,,,,,2555.0,5.5,United Kingdom
788,The Rolling Stones,1965-06-15,Odeon Theatre,Glasgow,1965,,,,,,,,2555.0,5.5,United Kingdom
789,The Rolling Stones,1965-06-16,Usher Hall,Edinburgh,1965,,,,,,,,2200.0,5.5,United Kingdom
790,The Rolling Stones,1965-06-16,Usher Hall,Edinburgh,1965,,,,,,,,2200.0,5.5,United Kingdom
791,The Rolling Stones,1965-06-17,Capitol Theatre,Aberdeen,1965,,,,,,,,,5.5,United Kingdom
792,The Rolling Stones,1965-06-17,Capitol Theatre,Aberdeen,1965,,,,,,,,,5.5,United Kingdom
793,The Rolling Stones,1965-06-18,Caird Hall,Dundee,1965,,,,,,,,2150.0,5.5,United Kingdom
794,The Rolling Stones,1965-06-18,Caird Hall,Dundee,1965,,,,,,,,2150.0,5.5,United Kingdom
795,The Rolling Stones,1965-06-24,Messehallen Skyoen,Oslo,1965,"['Everybody Needs Somebody to Love', 'Pain in My Heart', ""I'm Movin' On"", ""I'm All Right"", 'The Last Time', 'The Little Red Rooster', 'Time Is on My Side', 'Around and Around', 'Route 66']",Messehallen,"Oslo, Norway",European Tour 1965,9:00 PM,,https://www.setlist.fm/setlist/the-rolling-stones/1965/messehallen-oslo-norway-3c7292f.html,,5.5,Norge
796,The Rolling Stones,1965-06-24,Messehallen Skyoen,Oslo,1965,"['Everybody Needs Somebody to Love', 'Pain in My Heart', ""I'm Movin' On"", ""I'm All Right"", 'The Last Time', 'The Little Red Rooster', 'Time Is on My Side', 'Around and Around', 'Route 66']",Messehallen,"Oslo, Norway",European Tour 1965,9:00 PM,,https://www.setlist.fm/setlist/the-rolling-stones/1965/messehallen-oslo-norway-3c7292f.html,,5.5,Norge
797,The Rolling Stones,1965-06-25,Yterin Juhannus,Pori,1965,"['Everybody Needs Somebody to Love', 'The Little Red Rooster', 'The Last Time', 'Route 66', 'Around and Around', ""I'm Movin' On"", 'Time Is on My Side', ""I'm All Right""]",Yyteri,"Pori, Finland",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/yyteri-pori-finland-1bd4f148.html,,5.0,Suomi / Finland
798,The Rolling Stones,1965-06-26,Falkoner Centret,Copenhagen,1965,,,,,,,,2000.0,5.5,Danmark
799,The Rolling Stones,1965-06-26,Falkoner Centret,Copenhagen,1965,,,,,,,,2000.0,5.5,Danmark
800,The Rolling Stones,1965-06-29,Baltiska Hallen,Malmo,1965,,,,,,,,4000.0,5.0,Sverige
801,The Rolling Stones,1965-06-29,Baltiska Hallen,Malmo,1965,,,,,,,,4000.0,5.0,Sverige
802,The Rolling Stones,1965-07-16,Odeon Theatre,Exeter,1965,,,,,,,,,5.5,United Kingdom
803,The Rolling Stones,1965-07-16,Odeon Theatre,Exeter,1965,,,,,,,,,5.5,United Kingdom
804,The Rolling Stones,1965-07-17,Guildhall,Portsmouth,1965,,,,,,,,,5.5,United Kingdom
805,The Rolling Stones,1965-07-17,Guildhall,Portsmouth,1965,,,,,,,,,5.5,United Kingdom
806,The Rolling Stones,1965-07-18,Gaumont Theatre,Bournemouth,1965,,,,,,,,2000.0,5.5,United Kingdom
807,The Rolling Stones,1965-07-18,Gaumont Theatre,Bournemouth,1965,,,,,,,,2000.0,5.5,United Kingdom
808,The Rolling Stones,1965-07-25,ABC Theatre,Great Yarmouth,1965,,,,,,,,,5.5,United Kingdom
809,The Rolling Stones,1965-07-25,ABC Theatre,Great Yarmouth,1965,,,,,,,,,5.5,United Kingdom
810,The Rolling Stones,1965-07-26,ABC Hall,Leicester,1965,,,,,,,,,5.5,United Kingdom
811,The Rolling Stones,1965-07-26,ABC Hall,Leicester,1965,,,,,,,,,5.5,United Kingdom
812,The Rolling Stones,1965-08-01,Palladium,London,1965,,,,,,,,2300.0,5.5,United Kingdom
813,The Rolling Stones,1965-08-01,Palladium,London,1965,,,,,,,,2300.0,5.5,United Kingdom
814,The Rolling Stones,1965-08-22,Futurist Theatre,Scarborough,1965,"['Everybody Needs Somebody to Love', 'Mercy, Mercy', 'Around and Around', 'Time Is on My Side', 'The Little Red Rooster', 'The Last Time', 'You Better Move On', ""(I Can't Get No) Satisfaction""]",Futurist Theatre,"Scarborough, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/futurist-theatre-scarborough-england-7bf7ee80.html,,5.5,United Kingdom
815,The Rolling Stones,1965-08-22,Futurist Theatre,Scarborough,1965,"['Everybody Needs Somebody to Love', 'Mercy, Mercy', 'Around and Around', 'Time Is on My Side', 'The Little Red Rooster', 'The Last Time', 'You Better Move On', ""(I Can't Get No) Satisfaction""]",Futurist Theatre,"Scarborough, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/futurist-theatre-scarborough-england-7bf7ee80.html,,5.5,United Kingdom
816,The Rolling Stones,1965-09-03,Adelphi Theatre,Dublin,1965,"['Get Off of My Cloud', 'The Last Time', ""I'm All Right""]",Adelphi Cinema,"Dublin, Ireland",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/adelphi-cinema-dublin-ireland-bc72926.html,,5.0,Éire / Ireland
817,The Rolling Stones,1965-09-03,Adelphi Theatre,Dublin,1965,"['Get Off of My Cloud', 'The Last Time', ""I'm All Right""]",Adelphi Cinema,"Dublin, Ireland",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/adelphi-cinema-dublin-ireland-bc72926.html,,5.5,Éire / Ireland
818,The Rolling Stones,1965-09-04,ABC Theatre,Belfast,1965,"['Everybody Needs Somebody to Love', 'Around and Around', ""(I Can't Get No) Satisfaction""]",ABC Theatre,"Belfast, Northern Ireland",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/abc-theatre-belfast-northern-ireland-1bc72924.html,,5.5,United Kingdom
819,The Rolling Stones,1965-09-04,ABC Theatre,Belfast,1965,"['Everybody Needs Somebody to Love', 'Around and Around', ""(I Can't Get No) Satisfaction""]",ABC Theatre,"Belfast, Northern Ireland",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/abc-theatre-belfast-northern-ireland-1bc72924.html,,5.5,United Kingdom
820,The Rolling Stones,1965-09-11,Halle Munsterland,Munster,1965,"[""I'm All Right"", 'Everybody Needs Somebody to Love', 'Pain in My Heart', 'Around and Around', 'Time Is on My Side', 'The Last Time', ""(I Can't Get No) Satisfaction""]",Halle Münsterland,"Münster, Germany",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/halle-munsterland-munster-germany-23dbbc33.html,,5.5,Éire / Ireland
821,The Rolling Stones,1965-09-11,Halle Munsterland,Munster,1965,"[""I'm All Right"", 'Everybody Needs Somebody to Love', 'Pain in My Heart', 'Around and Around', 'Time Is on My Side', 'The Last Time', ""(I Can't Get No) Satisfaction""]",Halle Münsterland,"Münster, Germany",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/halle-munsterland-munster-germany-23dbbc33.html,,5.5,Éire / Ireland
822,The Rolling Stones,1965-09-12,Grugahalle,Essen,1965,,,,,,,,7500.0,5.5,Deutschland
823,The Rolling Stones,1965-09-12,Grugahalle,Essen,1965,,,,,,,,7500.0,5.5,Deutschland
824,The Rolling Stones,1965-09-13,Ernst-Merck-Halle,Hamburg,1965,"['Everybody Needs Somebody to Love', 'Pain in My Heart', 'Around and Around', 'Time Is on My Side', ""I'm Movin' On"", 'The Last Time', ""(I Can't Get No) Satisfaction"", ""I'm All Right""]",Ernst-Merck-Halle,"Hamburg, Germany",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/ernst-merck-halle-hamburg-germany-3bdbbc38.html,3500.0,5.5,Deutschland
825,The Rolling Stones,1965-09-13,Ernst-Merck-Halle,Hamburg,1965,"['Everybody Needs Somebody to Love', 'Pain in My Heart', 'Around and Around', 'Time Is on My Side', ""I'm Movin' On"", 'The Last Time', ""(I Can't Get No) Satisfaction"", ""I'm All Right""]",Ernst-Merck-Halle,"Hamburg, Germany",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/ernst-merck-halle-hamburg-germany-3bdbbc38.html,3500.0,5.5,Deutschland
826,The Rolling Stones,1965-09-14,Circus Krone-bau,Munich,1965,,,,,,,,3000.0,5.5,Deutschland
827,The Rolling Stones,1965-09-14,Circus Krone-bau,Munich,1965,,,,,,,,3000.0,5.5,Deutschland
828,The Rolling Stones,1965-09-17,Stadthalle,Vienna,1965,,,,,,,,3000.0,5.5,Österreich
829,The Rolling Stones,1965-09-24,"Astoria Theatre, Finsbury Park",London,1965,"['She Said Yeah', 'Mercy, Mercy', 'Cry to Me', 'The Last Time', ""That's How Strong My Love Is"", ""I'm Movin' On"", ""I'm Talking About You"", 'Oh Baby', ""(I Can't Get No) Satisfaction""]",Finsbury Park Astoria,"London, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/finsbury-park-astoria-london-england-3bd6f41c.html,3000.0,5.5,United Kingdom
830,The Rolling Stones,1965-09-24,"Astoria Theatre, Finsbury Park",London,1965,"['She Said Yeah', 'Mercy, Mercy', 'Cry to Me', 'The Last Time', ""That's How Strong My Love Is"", ""I'm Movin' On"", ""I'm Talking About You"", 'Oh Baby', ""(I Can't Get No) Satisfaction""]",Finsbury Park Astoria,"London, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/finsbury-park-astoria-london-england-3bd6f41c.html,3000.0,5.5,United Kingdom
831,The Rolling Stones,1965-09-25,Gaumont Theatre,Southampton,1965,,,,,,,,2400.0,5.5,United Kingdom
832,The Rolling Stones,1965-09-25,Gaumont Theatre,Southampton,1965,,,,,,,,2400.0,5.5,United Kingdom
833,The Rolling Stones,1965-09-26,Colston Hall,Bristol,1965,,,,,,,,2075.0,5.5,United Kingdom
834,The Rolling Stones,1965-09-26,Colston Hall,Bristol,1965,,,,,,,,2075.0,5.5,United Kingdom
835,The Rolling Stones,1965-09-27,Odeon Theatre,Cheltenham,1965,,,,,,,,,5.5,United Kingdom
836,The Rolling Stones,1965-09-27,Odeon Theatre,Cheltenham,1965,,,,,,,,,5.5,United Kingdom
837,The Rolling Stones,1965-09-28,Capitol Theatre,Cardiff,1965,"['Hitch Hike', 'She Said Yeah', 'Oh Baby', 'Mercy, Mercy', 'Cry to Me', ""That's How Strong My Love Is"", 'The Last Time', ""I'm Movin' On"", ""(I Can't Get No) Satisfaction""]",Capitol Theatre,"Cardiff, Wales",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/capitol-theatre-cardiff-wales-2bd6f412.html,,5.5,United Kingdom
838,The Rolling Stones,1965-09-28,Capitol Theatre,Cardiff,1965,"['Hitch Hike', 'She Said Yeah', 'Oh Baby', 'Mercy, Mercy', 'Cry to Me', ""That's How Strong My Love Is"", 'The Last Time', ""I'm Movin' On"", ""(I Can't Get No) Satisfaction""]",Capitol Theatre,"Cardiff, Wales",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/capitol-theatre-cardiff-wales-2bd6f412.html,,5.5,United Kingdom
839,The Rolling Stones,1965-09-29,Granada Theatre,Shrewsbury,1965,,,,,,,,,5.5,United Kingdom
840,The Rolling Stones,1965-09-29,Granada Theatre,Shrewsbury,1965,,,,,,,,,5.5,United Kingdom
841,The Rolling Stones,1965-09-30,Gaumont Theatre,Hanley,1965,,,,,,,,2500.0,5.5,United Kingdom
842,The Rolling Stones,1965-09-30,Gaumont Theatre,Hanley,1965,,,,,,,,2500.0,5.5,United Kingdom
843,The Rolling Stones,1965-10-01,ABC Theatre,Chester,1965,,,,,,,,,5.5,United States
844,The Rolling Stones,1965-10-01,ABC Theatre,Chester,1965,,,,,,,,,5.5,United States
845,The Rolling Stones,1965-10-02,ABC Theatre,Wigan,1965,"[""(I Can't Get No) Satisfaction""]",ABC Cinema,"Wigan, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/abc-cinema-wigan-england-13c72901.html,,5.5,United Kingdom
846,The Rolling Stones,1965-10-02,ABC Theatre,Wigan,1965,"[""(I Can't Get No) Satisfaction""]",ABC Cinema,"Wigan, England",European Tour 1965,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/abc-cinema-wigan-england-13c72901.html,,5.5,United Kingdom
847,The Rolling Stones,1965-10-03,Odeon Theatre,Manchester,1965,,,,,,,,2649.0,5.5,United Kingdom
848,The Rolling Stones,1965-10-03,Odeon Theatre,Manchester,1965,,,,,,,,2649.0,5.5,United Kingdom
849,The Rolling Stones,1965-10-04,Gaumont Theatre,Bradford,1965,,,,,,,,,5.5,United Kingdom
850,The Rolling Stones,1965-10-04,Gaumont Theatre,Bradford,1965,,,,,,,,,5.5,United Kingdom
851,The Rolling Stones,1965-10-05,ABC Theatre,Carlisle,1965,,,,,,,,,5.5,United Kingdom
852,The Rolling Stones,1965-10-05,ABC Theatre,Carlisle,1965,,,,,,,,,5.5,United Kingdom
853,The Rolling Stones,1965-10-06,Odeon Theatre,Glasgow,1965,,,,,,,,2555.0,5.5,United Kingdom
854,The Rolling Stones,1965-10-06,Odeon Theatre,Glasgow,1965,,,,,,,,2555.0,5.5,United Kingdom
855,The Rolling Stones,1965-10-07,City Hall,Newcastle,1965,,,,,,,,,5.5,United Kingdom
856,The Rolling Stones,1965-10-07,City Hall,Newcastle,1965,,,,,,,,2135.0,5.5,United Kingdom
857,The Rolling Stones,1965-10-08,ABC Theatre,Stockton-on-Tees,1965,,,,,,,,,5.5,United Kingdom
858,The Rolling Stones,1965-10-08,ABC Theatre,Stockton-on-Tees,1965,,,,,,,,,5.0,United Kingdom
859,The Rolling Stones,1965-10-09,Odeon Theatre,Leeds,1965,,,,,,,,2560.0,5.5,United Kingdom
860,The Rolling Stones,1965-10-09,Odeon Theatre,Leeds,1965,,,,,,,,2560.0,5.5,United Kingdom
861,The Rolling Stones,1965-10-10,Empire Theatre,Liverpool,1965,,,,,,,,2381.0,5.5,United Kingdom
862,The Rolling Stones,1965-10-10,Empire Theatre,Liverpool,1965,,,,,,,,2381.0,5.5,United Kingdom
863,The Rolling Stones,1965-10-11,Gaumont Theatre,Sheffield,1965,,,,,,,,3000.0,5.5,United Kingdom
864,The Rolling Stones,1965-10-11,Gaumont Theatre,Sheffield,1965,,,,,,,,3000.0,5.5,United Kingdom
865,The Rolling Stones,1965-10-12,Gaumont Theatre,Doncaster,1965,,,,,,,,,5.5,United Kingdom
866,The Rolling Stones,1965-10-12,Gaumont Theatre,Doncaster,1965,,,,,,,,,5.5,United Kingdom
867,The Rolling Stones,1965-10-13,De Montfort Hall,Leicester,1965,,,,,,,,2000.0,5.5,United Kingdom
868,The Rolling Stones,1965-10-13,De Montfort Hall,Leicester,1965,,,,,,,,2000.0,5.5,United Kingdom
869,The Rolling Stones,1965-10-14,Odeon Theatre,Birmingham,1965,,,,,,,,2371.0,5.5,United Kingdom
870,The Rolling Stones,1965-10-14,Odeon Theatre,Birmingham,1965,,,,,,,,2371.0,5.5,United Kingdom
871,The Rolling Stones,1965-10-15,Regal Theatre,Cambridge,1965,,,,,,,,,5.5,United Kingdom
872,The Rolling Stones,1965-10-15,Regal Theatre,Cambridge,1965,,,,,,,,,5.5,United Kingdom
873,The Rolling Stones,1965-10-16,ABC Theatre,Northampton,1965,,,,,,,,,5.5,United States
874,The Rolling Stones,1965-10-16,ABC Theatre,Northampton,1965,,,,,,,,,5.5,United States
875,The Rolling Stones,1965-10-17,"Granada Theatre, Tooting",London,1965,,,,,,,,,5.5,United Kingdom
876,The Rolling Stones,1965-10-17,"Granada Theatre, Tooting",London,1965,,,,,,,,,5.5,United Kingdom
877,The Rolling Stones,1965-10-29,Forum,Montreal,1965,"['She Said Yeah', ""That's How Strong My Love Is"", 'The Last Time', 'Get Off of My Cloud', ""(I Can't Get No) Satisfaction""]",Forum de Montréal,"Montreal, QC, Canada",Out of Our Heads,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/forum-de-montreal-montreal-qc-canada-3c71d2f.html,,5.5,Canada
878,The Rolling Stones,1965-10-30,"Barton Hall, Cornell University",Ithaca,1965,"['Everybody Needs Somebody to Love', 'Mercy, Mercy', 'Cry to Me', 'Around and Around', ""That's How Strong My Love Is"", ""I'm All Right"", 'The Last Time', 'Get Off of My Cloud', ""(I Can't Get No) Satisfaction""]",Onondaga War Memorial Auditorium,"Syracuse, NY, USA",Out of Our Heads,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/onondaga-war-memorial-auditorium-syracuse-ny-13c71d2d.html,,5.5,United States
879,The Rolling Stones,1965-10-30,Onondaga War Memorial,Syracuse,1965,"['Everybody Needs Somebody to Love', 'Mercy, Mercy', 'Cry to Me', 'Around and Around', ""That's How Strong My Love Is"", ""I'm All Right"", 'The Last Time', 'Get Off of My Cloud', ""(I Can't Get No) Satisfaction""]",Onondaga War Memorial Auditorium,"Syracuse, NY, USA",Out of Our Heads,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/onondaga-war-memorial-auditorium-syracuse-ny-13c71d2d.html,8200.0,5.5,United States
880,The Rolling Stones,1965-10-31,Maple Leaf Gardens,Toronto,1965,"[""(I Can't Get No) Satisfaction"", 'Get Off of My Cloud']",Maple Leaf Gardens,"Toronto, ON, Canada",Out of Our Heads,,,https://www.setlist.fm/setlist/the-rolling-stones/1965/maple-leaf-gardens-toronto-on-canada-1bc71d2c.html,16000.0,5.5,Canada
